step,t_sec,timestamp,frame_id_hex,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7,can_heartbeat_ok,warning_tag,control_action,risk_level
31,3.1,2026-04-22T02:43:05.930855+00:00,0x18F190A0,146,3,1,1,221,0,0,0,1,,FORWARD,normal
32,3.2,2026-04-22T02:43:05.931089+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
32,3.2,2026-04-22T02:43:05.931089+00:00,0x18F182A0,9,25,115,126,0,0,0,0,1,,FORWARD,normal
32,3.2,2026-04-22T02:43:05.931089+00:00,0x18F183A0,144,1,115,0,41,5,145,3,1,,FORWARD,normal
32,3.2,2026-04-22T02:43:05.931089+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
32,3.2,2026-04-22T02:43:05.931089+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
32,3.2,2026-04-22T02:43:05.931089+00:00,0x18F189A0,94,0,6,0,0,0,0,0,1,,FORWARD,normal
32,3.2,2026-04-22T02:43:05.931089+00:00,0x18F190A0,145,3,1,1,220,0,0,0,1,,FORWARD,normal
33,3.3,2026-04-22T02:43:05.931276+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
33,3.3,2026-04-22T02:43:05.931276+00:00,0x18F182A0,8,25,116,126,0,0,0,0,1,,FORWARD,normal
33,3.3,2026-04-22T02:43:05.931276+00:00,0x18F183A0,144,1,115,0,58,5,140,3,1,,FORWARD,normal
33,3.3,2026-04-22T02:43:05.931276+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
33,3.3,2026-04-22T02:43:05.931276+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
33,3.3,2026-04-22T02:43:05.931276+00:00,0x18F189A0,98,0,6,0,0,0,0,0,1,,FORWARD,normal
33,3.3,2026-04-22T02:43:05.931276+00:00,0x18F190A0,140,3,1,1,218,0,0,0,1,,FORWARD,normal
34,3.4,2026-04-22T02:43:05.931448+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
34,3.4,2026-04-22T02:43:05.931448+00:00,0x18F182A0,8,28,115,126,0,0,0,0,1,,FORWARD,normal
34,3.4,2026-04-22T02:43:05.931448+00:00,0x18F183A0,144,1,117,0,70,5,143,3,1,,FORWARD,normal
34,3.4,2026-04-22T02:43:05.931448+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
34,3.4,2026-04-22T02:43:05.931448+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
34,3.4,2026-04-22T02:43:05.931448+00:00,0x18F189A0,102,0,6,0,0,0,0,0,1,,FORWARD,normal
34,3.4,2026-04-22T02:43:05.931448+00:00,0x18F190A0,143,3,1,1,219,0,0,0,1,,FORWARD,normal
35,3.5,2026-04-22T02:43:05.931616+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
35,3.5,2026-04-22T02:43:05.931616+00:00,0x18F182A0,10,26,116,126,0,0,0,0,1,,FORWARD,normal
35,3.5,2026-04-22T02:43:05.931616+00:00,0x18F183A0,144,1,117,0,57,5,146,3,1,,FORWARD,normal
35,3.5,2026-04-22T02:43:05.931616+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
35,3.5,2026-04-22T02:43:05.931616+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
35,3.5,2026-04-22T02:43:05.931616+00:00,0x18F189A0,99,0,6,0,0,0,0,0,1,,FORWARD,normal
35,3.5,2026-04-22T02:43:05.931616+00:00,0x18F190A0,146,3,1,1,220,0,0,0,1,,FORWARD,normal
36,3.6,2026-04-22T02:43:05.931779+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
36,3.6,2026-04-22T02:43:05.931779+00:00,0x18F182A0,11,27,118,126,0,0,0,0,1,,FORWARD,normal
36,3.6,2026-04-22T02:43:05.931779+00:00,0x18F183A0,144,1,118,0,74,5,144,3,1,,FORWARD,normal
36,3.6,2026-04-22T02:43:05.931779+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
36,3.6,2026-04-22T02:43:05.931779+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
36,3.6,2026-04-22T02:43:05.931779+00:00,0x18F189A0,104,0,6,0,0,0,0,0,1,,FORWARD,normal
36,3.6,2026-04-22T02:43:05.931779+00:00,0x18F190A0,144,3,1,1,218,0,0,0,1,,FORWARD,normal
37,3.7,2026-04-22T02:43:05.931942+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
37,3.7,2026-04-22T02:43:05.931942+00:00,0x18F182A0,10,29,117,126,0,0,0,0,1,,FORWARD,normal
37,3.7,2026-04-22T02:43:05.931942+00:00,0x18F183A0,144,1,119,0,71,5,144,3,1,,FORWARD,normal
37,3.7,2026-04-22T02:43:05.931942+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
37,3.7,2026-04-22T02:43:05.931942+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
37,3.7,2026-04-22T02:43:05.931942+00:00,0x18F189A0,104,0,6,0,0,0,0,0,1,,FORWARD,normal
37,3.7,2026-04-22T02:43:05.931942+00:00,0x18F190A0,144,3,1,1,219,0,0,0,1,,FORWARD,normal
38,3.8,2026-04-22T02:43:05.932102+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
38,3.8,2026-04-22T02:43:05.932102+00:00,0x18F182A0,10,27,116,126,0,0,0,0,1,,FORWARD,normal
38,3.8,2026-04-22T02:43:05.932102+00:00,0x18F183A0,144,1,120,0,76,5,143,3,1,,FORWARD,normal
38,3.8,2026-04-22T02:43:05.932102+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
38,3.8,2026-04-22T02:43:05.932102+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
38,3.8,2026-04-22T02:43:05.932102+00:00,0x18F189A0,103,0,6,0,0,0,0,0,1,,FORWARD,normal
38,3.8,2026-04-22T02:43:05.932102+00:00,0x18F190A0,143,3,1,1,221,0,0,0,1,,FORWARD,normal
39,3.9,2026-04-22T02:43:05.932331+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
39,3.9,2026-04-22T02:43:05.932331+00:00,0x18F182A0,11,26,116,126,0,0,0,0,1,,FORWARD,normal
39,3.9,2026-04-22T02:43:05.932331+00:00,0x18F183A0,144,1,121,0,93,5,142,3,1,,FORWARD,normal
39,3.9,2026-04-22T02:43:05.932331+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
39,3.9,2026-04-22T02:43:05.932331+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
39,3.9,2026-04-22T02:43:05.932331+00:00,0x18F189A0,100,0,6,0,0,0,0,0,1,,FORWARD,normal
39,3.9,2026-04-22T02:43:05.932331+00:00,0x18F190A0,142,3,1,1,219,0,0,0,1,,FORWARD,normal
40,4.0,2026-04-22T02:43:05.932496+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
40,4.0,2026-04-22T02:43:05.932496+00:00,0x18F182A0,9,28,118,126,0,0,0,0,1,,FORWARD,normal
40,4.0,2026-04-22T02:43:05.932496+00:00,0x18F183A0,144,1,122,0,92,5,145,3,1,,FORWARD,normal
40,4.0,2026-04-22T02:43:05.932496+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
40,4.0,2026-04-22T02:43:05.932496+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
40,4.0,2026-04-22T02:43:05.932496+00:00,0x18F189A0,104,0,6,0,0,0,0,0,1,,FORWARD,normal
40,4.0,2026-04-22T02:43:05.932496+00:00,0x18F190A0,145,3,1,1,219,0,0,0,1,,FORWARD,normal
41,4.1,2026-04-22T02:43:05.946375+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
41,4.1,2026-04-22T02:43:05.946375+00:00,0x18F182A0,10,29,115,126,0,0,0,0,1,,FORWARD,normal
41,4.1,2026-04-22T02:43:05.946375+00:00,0x18F183A0,144,1,123,0,98,5,143,3,1,,FORWARD,normal
41,4.1,2026-04-22T02:43:05.946375+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
41,4.1,2026-04-22T02:43:05.946375+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
41,4.1,2026-04-22T02:43:05.946375+00:00,0x18F189A0,100,0,6,0,0,0,0,0,1,,FORWARD,normal
41,4.1,2026-04-22T02:43:05.946375+00:00,0x18F190A0,143,3,1,1,217,0,0,0,1,,FORWARD,normal
42,4.2,2026-04-22T02:43:05.946597+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
42,4.2,2026-04-22T02:43:05.946597+00:00,0x18F182A0,10,26,116,126,0,0,0,0,1,,FORWARD,normal
42,4.2,2026-04-22T02:43:05.946597+00:00,0x18F183A0,144,1,124,0,93,5,147,3,1,,FORWARD,normal
42,4.2,2026-04-22T02:43:05.946597+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
42,4.2,2026-04-22T02:43:05.946597+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
42,4.2,2026-04-22T02:43:05.946597+00:00,0x18F189A0,101,0,6,0,0,0,0,0,1,,FORWARD,normal
42,4.2,2026-04-22T02:43:05.946597+00:00,0x18F190A0,147,3,1,1,219,0,0,0,1,,FORWARD,normal
43,4.3,2026-04-22T02:43:05.946776+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
43,4.3,2026-04-22T02:43:05.946776+00:00,0x18F182A0,9,28,117,126,0,0,0,0,1,,FORWARD,normal
43,4.3,2026-04-22T02:43:05.946776+00:00,0x18F183A0,144,1,124,0,101,5,146,3,1,,FORWARD,normal
43,4.3,2026-04-22T02:43:05.946776+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
43,4.3,2026-04-22T02:43:05.946776+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
43,4.3,2026-04-22T02:43:05.946776+00:00,0x18F189A0,101,0,6,0,0,0,0,0,1,,FORWARD,normal
43,4.3,2026-04-22T02:43:05.946776+00:00,0x18F190A0,146,3,1,1,219,0,0,0,1,,FORWARD,normal
44,4.4,2026-04-22T02:43:05.946943+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
44,4.4,2026-04-22T02:43:05.946943+00:00,0x18F182A0,9,28,117,126,0,0,0,0,1,,FORWARD,normal
44,4.4,2026-04-22T02:43:05.946943+00:00,0x18F183A0,144,1,125,0,101,5,145,3,1,,FORWARD,normal
44,4.4,2026-04-22T02:43:05.946943+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
44,4.4,2026-04-22T02:43:05.946943+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
44,4.4,2026-04-22T02:43:05.946943+00:00,0x18F189A0,100,0,6,0,0,0,0,0,1,,FORWARD,normal
44,4.4,2026-04-22T02:43:05.946943+00:00,0x18F190A0,145,3,1,1,219,0,0,0,1,,FORWARD,normal
45,4.5,2026-04-22T02:43:05.947108+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
45,4.5,2026-04-22T02:43:05.947108+00:00,0x18F182A0,10,26,115,126,0,0,0,0,1,,FORWARD,normal
45,4.5,2026-04-22T02:43:05.947108+00:00,0x18F183A0,144,1,126,0,121,5,144,3,1,,FORWARD,normal
45,4.5,2026-04-22T02:43:05.947108+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
45,4.5,2026-04-22T02:43:05.947108+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
45,4.5,2026-04-22T02:43:05.947108+00:00,0x18F189A0,99,0,6,0,0,0,0,0,1,,FORWARD,normal
45,4.5,2026-04-22T02:43:05.947108+00:00,0x18F190A0,144,3,1,1,222,0,0,0,1,,FORWARD,normal
46,4.6,2026-04-22T02:43:05.947271+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
46,4.6,2026-04-22T02:43:05.947271+00:00,0x18F182A0,9,29,117,126,0,0,0,0,1,,FORWARD,normal
46,4.6,2026-04-22T02:43:05.947271+00:00,0x18F183A0,144,1,128,0,110,5,145,3,1,,FORWARD,normal
46,4.6,2026-04-22T02:43:05.947271+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
46,4.6,2026-04-22T02:43:05.947271+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
46,4.6,2026-04-22T02:43:05.947271+00:00,0x18F189A0,111,0,6,0,0,0,0,0,1,,FORWARD,normal
46,4.6,2026-04-22T02:43:05.947271+00:00,0x18F190A0,145,3,1,1,220,0,0,0,1,,FORWARD,normal
47,4.7,2026-04-22T02:43:05.947430+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
47,4.7,2026-04-22T02:43:05.947430+00:00,0x18F182A0,9,26,116,126,0,0,0,0,1,,FORWARD,normal
47,4.7,2026-04-22T02:43:05.947430+00:00,0x18F183A0,144,1,129,0,125,5,143,3,1,,FORWARD,normal
47,4.7,2026-04-22T02:43:05.947430+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
47,4.7,2026-04-22T02:43:05.947430+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
47,4.7,2026-04-22T02:43:05.947430+00:00,0x18F189A0,99,0,6,0,0,0,0,0,1,,FORWARD,normal
47,4.7,2026-04-22T02:43:05.947430+00:00,0x18F190A0,143,3,1,1,219,0,0,0,1,,FORWARD,normal
48,4.8,2026-04-22T02:43:05.947588+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
48,4.8,2026-04-22T02:43:05.947588+00:00,0x18F182A0,10,27,116,126,0,0,0,0,1,,FORWARD,normal
48,4.8,2026-04-22T02:43:05.947588+00:00,0x18F183A0,144,1,130,0,135,5,145,3,1,,FORWARD,normal
48,4.8,2026-04-22T02:43:05.947588+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
48,4.8,2026-04-22T02:43:05.947588+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
48,4.8,2026-04-22T02:43:05.947588+00:00,0x18F189A0,98,0,6,0,0,0,0,0,1,,FORWARD,normal
48,4.8,2026-04-22T02:43:05.947588+00:00,0x18F190A0,145,3,1,1,217,0,0,0,1,,FORWARD,normal
49,4.9,2026-04-22T02:43:05.947747+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
49,4.9,2026-04-22T02:43:05.947747+00:00,0x18F182A0,10,27,116,126,0,0,0,0,1,,FORWARD,normal
49,4.9,2026-04-22T02:43:05.947747+00:00,0x18F183A0,144,1,131,0,118,5,143,3,1,,FORWARD,normal
49,4.9,2026-04-22T02:43:05.947747+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
49,4.9,2026-04-22T02:43:05.947747+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
49,4.9,2026-04-22T02:43:05.947747+00:00,0x18F189A0,101,0,5,0,0,0,0,0,1,,FORWARD,normal
49,4.9,2026-04-22T02:43:05.947747+00:00,0x18F190A0,143,3,1,1,221,0,0,0,1,,FORWARD,normal
50,5.0,2026-04-22T02:43:05.947907+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
50,5.0,2026-04-22T02:43:05.947907+00:00,0x18F182A0,8,28,116,126,0,0,0,0,1,,FORWARD,normal
50,5.0,2026-04-22T02:43:05.947907+00:00,0x18F183A0,144,1,132,0,156,5,146,3,1,,FORWARD,normal
50,5.0,2026-04-22T02:43:05.947907+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
50,5.0,2026-04-22T02:43:05.947907+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
50,5.0,2026-04-22T02:43:05.947907+00:00,0x18F189A0,102,0,6,0,0,0,0,0,1,,FORWARD,normal
50,5.0,2026-04-22T02:43:05.947907+00:00,0x18F190A0,146,3,1,1,222,0,0,0,1,,FORWARD,normal
51,5.1,2026-04-22T02:43:05.962016+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
51,5.1,2026-04-22T02:43:05.962016+00:00,0x18F182A0,10,30,116,126,0,0,0,0,1,,FORWARD,normal
51,5.1,2026-04-22T02:43:05.962016+00:00,0x18F183A0,144,1,132,0,133,5,145,3,1,,FORWARD,normal
51,5.1,2026-04-22T02:43:05.962016+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
51,5.1,2026-04-22T02:43:05.962016+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
51,5.1,2026-04-22T02:43:05.962016+00:00,0x18F189A0,104,0,6,0,0,0,0,0,1,,FORWARD,normal
51,5.1,2026-04-22T02:43:05.962016+00:00,0x18F190A0,145,3,1,1,216,0,0,0,1,,FORWARD,normal
52,5.2,2026-04-22T02:43:05.962245+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
52,5.2,2026-04-22T02:43:05.962245+00:00,0x18F182A0,10,27,117,126,0,0,0,0,1,,FORWARD,normal
52,5.2,2026-04-22T02:43:05.962245+00:00,0x18F183A0,144,1,133,0,150,5,142,3,1,,FORWARD,normal
52,5.2,2026-04-22T02:43:05.962245+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
52,5.2,2026-04-22T02:43:05.962245+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
52,5.2,2026-04-22T02:43:05.962245+00:00,0x18F189A0,95,0,6,0,0,0,0,0,1,,FORWARD,normal
52,5.2,2026-04-22T02:43:05.962245+00:00,0x18F190A0,142,3,1,1,219,0,0,0,1,,FORWARD,normal
53,5.3,2026-04-22T02:43:05.962424+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
53,5.3,2026-04-22T02:43:05.962424+00:00,0x18F182A0,10,28,116,126,0,0,0,0,1,,FORWARD,normal
53,5.3,2026-04-22T02:43:05.962424+00:00,0x18F183A0,144,1,133,0,138,5,147,3,1,,FORWARD,normal
53,5.3,2026-04-22T02:43:05.962424+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
53,5.3,2026-04-22T02:43:05.962424+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
53,5.3,2026-04-22T02:43:05.962424+00:00,0x18F189A0,100,0,6,0,0,0,0,0,1,,FORWARD,normal
53,5.3,2026-04-22T02:43:05.962424+00:00,0x18F190A0,147,3,1,1,220,0,0,0,1,,FORWARD,normal
54,5.4,2026-04-22T02:43:05.962592+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
54,5.4,2026-04-22T02:43:05.962592+00:00,0x18F182A0,11,28,117,126,0,0,0,0,1,,FORWARD,normal
54,5.4,2026-04-22T02:43:05.962592+00:00,0x18F183A0,144,1,135,0,160,5,146,3,1,,FORWARD,normal
54,5.4,2026-04-22T02:43:05.962592+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
54,5.4,2026-04-22T02:43:05.962592+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
54,5.4,2026-04-22T02:43:05.962592+00:00,0x18F189A0,100,0,6,0,0,0,0,0,1,,FORWARD,normal
54,5.4,2026-04-22T02:43:05.962592+00:00,0x18F190A0,146,3,1,1,218,0,0,0,1,,FORWARD,normal
55,5.5,2026-04-22T02:43:05.962769+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
55,5.5,2026-04-22T02:43:05.962769+00:00,0x18F182A0,10,28,119,126,0,0,0,0,1,,FORWARD,normal
55,5.5,2026-04-22T02:43:05.962769+00:00,0x18F183A0,144,1,137,0,172,5,146,3,1,,FORWARD,normal
55,5.5,2026-04-22T02:43:05.962769+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
55,5.5,2026-04-22T02:43:05.962769+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
55,5.5,2026-04-22T02:43:05.962769+00:00,0x18F189A0,100,0,6,0,0,0,0,0,1,,FORWARD,normal
55,5.5,2026-04-22T02:43:05.962769+00:00,0x18F190A0,146,3,1,1,218,0,0,0,1,,FORWARD,normal
56,5.6,2026-04-22T02:43:05.962933+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
56,5.6,2026-04-22T02:43:05.962933+00:00,0x18F182A0,10,31,117,126,0,0,0,0,1,,FORWARD,normal
56,5.6,2026-04-22T02:43:05.962933+00:00,0x18F183A0,144,1,138,0,162,5,144,3,1,,FORWARD,normal
56,5.6,2026-04-22T02:43:05.962933+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
56,5.6,2026-04-22T02:43:05.962933+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
56,5.6,2026-04-22T02:43:05.962933+00:00,0x18F189A0,107,0,6,0,0,0,0,0,1,,FORWARD,normal
56,5.6,2026-04-22T02:43:05.962933+00:00,0x18F190A0,144,3,1,1,220,0,0,0,1,,FORWARD,normal
57,5.7,2026-04-22T02:43:05.963092+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
57,5.7,2026-04-22T02:43:05.963092+00:00,0x18F182A0,10,30,118,126,0,0,0,0,1,,FORWARD,normal
57,5.7,2026-04-22T02:43:05.963092+00:00,0x18F183A0,144,1,140,0,175,5,143,3,1,,FORWARD,normal
57,5.7,2026-04-22T02:43:05.963092+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
57,5.7,2026-04-22T02:43:05.963092+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
57,5.7,2026-04-22T02:43:05.963092+00:00,0x18F189A0,101,0,6,0,0,0,0,0,1,,FORWARD,normal
57,5.7,2026-04-22T02:43:05.963092+00:00,0x18F190A0,143,3,1,1,219,0,0,0,1,,FORWARD,normal
58,5.8,2026-04-22T02:43:05.963250+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
58,5.8,2026-04-22T02:43:05.963250+00:00,0x18F182A0,11,29,117,126,0,0,0,0,1,,FORWARD,normal
58,5.8,2026-04-22T02:43:05.963250+00:00,0x18F183A0,144,1,141,0,166,5,144,3,1,,FORWARD,normal
58,5.8,2026-04-22T02:43:05.963250+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
58,5.8,2026-04-22T02:43:05.963250+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
58,5.8,2026-04-22T02:43:05.963250+00:00,0x18F189A0,100,0,6,0,0,0,0,0,1,,FORWARD,normal
58,5.8,2026-04-22T02:43:05.963250+00:00,0x18F190A0,144,3,1,1,218,0,0,0,1,,FORWARD,normal
59,5.9,2026-04-22T02:43:05.963407+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
59,5.9,2026-04-22T02:43:05.963407+00:00,0x18F182A0,9,27,117,126,0,0,0,0,1,,FORWARD,normal
59,5.9,2026-04-22T02:43:05.963407+00:00,0x18F183A0,144,1,141,0,198,5,145,3,1,,FORWARD,normal
59,5.9,2026-04-22T02:43:05.963407+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
59,5.9,2026-04-22T02:43:05.963407+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
59,5.9,2026-04-22T02:43:05.963407+00:00,0x18F189A0,99,0,6,0,0,0,0,0,1,,FORWARD,normal
59,5.9,2026-04-22T02:43:05.963407+00:00,0x18F190A0,145,3,1,1,217,0,0,0,1,,FORWARD,normal
60,6.0,2026-04-22T02:43:05.963568+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
60,6.0,2026-04-22T02:43:05.963568+00:00,0x18F182A0,10,27,116,126,0,0,0,0,1,,FORWARD,normal
60,6.0,2026-04-22T02:43:05.963568+00:00,0x18F183A0,144,1,143,0,184,5,146,3,1,,FORWARD,normal
60,6.0,2026-04-22T02:43:05.963568+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
60,6.0,2026-04-22T02:43:05.963568+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
60,6.0,2026-04-22T02:43:05.963568+00:00,0x18F189A0,95,0,6,0,0,0,0,0,1,,FORWARD,normal
60,6.0,2026-04-22T02:43:05.963568+00:00,0x18F190A0,146,3,1,1,219,0,0,0,1,,FORWARD,normal
61,6.1,2026-04-22T02:43:05.977887+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
61,6.1,2026-04-22T02:43:05.977887+00:00,0x18F182A0,12,28,116,126,0,0,0,0,1,,FORWARD,normal
61,6.1,2026-04-22T02:43:05.977887+00:00,0x18F183A0,144,1,143,0,197,5,146,3,1,,FORWARD,normal
61,6.1,2026-04-22T02:43:05.977887+00:00,0x18F184A0,123,101,53,48,64,37,68,58,1,,FORWARD,normal
61,6.1,2026-04-22T02:43:05.977887+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
61,6.1,2026-04-22T02:43:05.977887+00:00,0x18F189A0,97,0,6,0,0,0,0,0,1,,FORWARD,normal
61,6.1,2026-04-22T02:43:05.977887+00:00,0x18F190A0,146,3,1,1,220,0,0,0,1,,FORWARD,normal
62,6.2,2026-04-22T02:43:05.978152+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
62,6.2,2026-04-22T02:43:05.978152+00:00,0x18F182A0,9,28,118,126,0,0,0,0,1,,FORWARD,normal
62,6.2,2026-04-22T02:43:05.978152+00:00,0x18F183A0,144,1,144,0,203,5,148,3,1,,FORWARD,normal
62,6.2,2026-04-22T02:43:05.978152+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
62,6.2,2026-04-22T02:43:05.978152+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
62,6.2,2026-04-22T02:43:05.978152+00:00,0x18F189A0,100,0,6,0,0,0,0,0,1,,FORWARD,normal
62,6.2,2026-04-22T02:43:05.978152+00:00,0x18F190A0,148,3,1,1,219,0,0,0,1,,FORWARD,normal
63,6.3,2026-04-22T02:43:05.978331+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
63,6.3,2026-04-22T02:43:05.978331+00:00,0x18F182A0,11,30,116,126,0,0,0,0,1,,FORWARD,normal
63,6.3,2026-04-22T02:43:05.978331+00:00,0x18F183A0,144,1,146,0,206,5,143,3,1,,FORWARD,normal
63,6.3,2026-04-22T02:43:05.978331+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
63,6.3,2026-04-22T02:43:05.978331+00:00,0x18F185A0,255,255,0,0,96,41,0,0,1,,FORWARD,normal
63,6.3,2026-04-22T02:43:05.978331+00:00,0x18F189A0,102,0,6,0,0,0,0,0,1,,FORWARD,normal
