时间标识,帧ID,数据
2026-05-05 12:33:28.441.025,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:28.441.593,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:28.442.166,18f183a0,4a 0a 00 00 00 00 00 00
2026-05-05 12:33:28.442.739,18f184a0,d1 00 2c 00 23 00 31 00
2026-05-05 12:33:28.443.299,18f185a0,52 0e 00 00 e1 6c 00 00
2026-05-05 12:33:28.443.860,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:28.941.015,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:28.941.583,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:28.942.156,18f183a0,4a 0a 00 00 00 00 00 00
2026-05-05 12:33:28.942.728,18f184a0,d1 00 2c 00 23 00 31 00
2026-05-05 12:33:28.943.289,18f185a0,52 0e 00 00 e1 6c 00 00
2026-05-05 12:33:28.943.850,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:29.441.010,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:29.441.579,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:29.442.151,18f183a0,4a 0a 00 00 00 00 00 00
2026-05-05 12:33:29.442.724,18f184a0,d1 00 2c 00 23 00 31 00
2026-05-05 12:33:29.443.285,18f185a0,52 0e 00 00 e2 6c 00 00
2026-05-05 12:33:29.443.841,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:29.941.002,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:29.941.571,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:29.942.143,18f183a0,4a 0a 00 00 00 00 00 00
2026-05-05 12:33:29.942.716,18f184a0,d2 00 2c 00 23 00 31 00
2026-05-05 12:33:29.943.281,18f185a0,52 0e 00 00 e2 6c 00 00
2026-05-05 12:33:29.943.837,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:30.440.994,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:30.441.563,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:30.442.136,18f183a0,4a 0a 00 00 00 00 00 00
2026-05-05 12:33:30.442.708,18f184a0,d2 00 2c 00 23 00 31 00
2026-05-05 12:33:30.443.273,18f185a0,52 0e 00 00 e3 6c 00 00
2026-05-05 12:33:30.443.830,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:30.940.985,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:30.941.554,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:30.942.126,18f183a0,4a 0a 00 00 00 00 00 00
2026-05-05 12:33:30.942.699,18f184a0,d2 00 2c 00 23 00 31 00
2026-05-05 12:33:30.943.264,18f185a0,52 0e 00 00 e3 6c 00 00
2026-05-05 12:33:30.943.820,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:31.440.977,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:31.441.546,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:31.442.118,18f183a0,4a 0a 00 00 00 00 00 00
2026-05-05 12:33:31.442.691,18f184a0,d2 00 2c 00 23 00 31 00
2026-05-05 12:33:31.443.255,18f185a0,52 0e 00 00 e4 6c 00 00
2026-05-05 12:33:31.443.812,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:31.940.971,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:31.941.539,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:31.942.112,18f183a0,4a 0a 00 00 00 00 00 00
2026-05-05 12:33:31.942.685,18f184a0,d2 00 2c 00 23 00 31 00
2026-05-05 12:33:31.943.249,18f185a0,52 0e 00 00 e4 6c 00 00
2026-05-05 12:33:31.943.806,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:32.440.964,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:32.441.532,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:32.442.104,18f183a0,4a 0a 00 00 00 00 00 00
2026-05-05 12:33:32.442.677,18f184a0,d2 00 2c 00 23 00 31 00
2026-05-05 12:33:32.443.242,18f185a0,52 0e 00 00 e5 6c 00 00
2026-05-05 12:33:32.443.798,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:32.940.956,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:32.941.524,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:32.942.097,18f183a0,4a 0a 00 00 00 00 00 00
2026-05-05 12:33:32.942.670,18f184a0,d2 00 2c 00 23 00 31 00
2026-05-05 12:33:32.943.234,18f185a0,52 0e 00 00 e5 6c 00 00
2026-05-05 12:33:32.943.791,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:33.440.946,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:33.441.515,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:33.442.087,18f183a0,4a 0a 00 00 00 00 00 00
2026-05-05 12:33:33.442.660,18f184a0,d2 00 2c 00 23 00 31 00
2026-05-05 12:33:33.443.225,18f185a0,52 0e 00 00 e6 6c 00 00
2026-05-05 12:33:33.443.785,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:33.940.940,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:33.941.509,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:33.942.081,18f183a0,49 0a 00 00 00 00 00 00
2026-05-05 12:33:33.942.654,18f184a0,d2 00 2c 00 23 00 31 00
2026-05-05 12:33:33.943.219,18f185a0,52 0e 00 00 e6 6c 00 00
2026-05-05 12:33:33.943.779,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:34.440.932,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:34.441.501,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:34.442.074,18f183a0,49 0a 00 00 00 00 00 00
2026-05-05 12:33:34.442.646,18f184a0,d2 00 2c 00 23 00 31 00
2026-05-05 12:33:34.443.211,18f185a0,52 0e 00 00 e7 6c 00 00
2026-05-05 12:33:34.443.776,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:34.940.927,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:34.941.496,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:34.942.068,18f183a0,49 0a 00 00 00 00 00 00
2026-05-05 12:33:34.942.641,18f184a0,d2 00 2c 00 23 00 31 00
2026-05-05 12:33:34.943.205,18f185a0,52 0e 00 00 e7 6c 00 00
2026-05-05 12:33:34.943.770,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:35.440.917,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:35.441.486,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:35.442.059,18f183a0,49 0a 00 00 00 00 00 00
2026-05-05 12:33:35.442.631,18f184a0,d2 00 2c 00 23 00 31 00
2026-05-05 12:33:35.443.548,18f185a0,52 0e 00 00 e8 6c 00 00
2026-05-05 12:33:35.444.105,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:35.940.911,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:35.941.480,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:35.942.052,18f183a0,48 0a 00 00 00 00 00 00
2026-05-05 12:33:35.942.629,18f184a0,d2 00 2c 00 23 00 31 00
2026-05-05 12:33:35.943.194,18f185a0,52 0e 00 00 e8 6c 00 00
2026-05-05 12:33:35.943.750,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:36.440.901,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:36.441.470,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:36.442.042,18f183a0,48 0a 00 00 00 00 00 00
2026-05-05 12:33:36.442.619,18f184a0,d2 00 2c 00 23 00 31 00
2026-05-05 12:33:36.443.183,18f185a0,52 0e 00 00 e9 6c 00 00
2026-05-05 12:33:36.443.740,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:36.940.893,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:36.941.461,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:36.942.034,18f183a0,48 0a 00 00 00 00 00 00
2026-05-05 12:33:36.942.610,18f184a0,d1 00 2c 00 23 00 31 00
2026-05-05 12:33:36.943.171,18f185a0,52 0e 00 00 e9 6c 00 00
2026-05-05 12:33:36.943.728,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:37.440.886,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:37.441.455,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:37.442.028,18f183a0,48 0a 00 00 00 00 00 00
2026-05-05 12:33:37.442.604,18f184a0,d1 00 2c 00 23 00 31 00
2026-05-05 12:33:37.443.165,18f185a0,52 0e 00 00 ea 6c 00 00
2026-05-05 12:33:37.443.722,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:37.940.878,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:37.941.447,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:37.942.019,18f183a0,48 0a 00 00 00 00 00 00
2026-05-05 12:33:37.942.596,18f184a0,d2 00 2c 00 23 00 31 00
2026-05-05 12:33:37.943.161,18f185a0,52 0e 00 00 ea 6c 00 00
2026-05-05 12:33:37.943.717,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:38.440.872,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:38.441.441,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:38.442.013,18f183a0,48 0a 00 00 00 00 00 00
2026-05-05 12:33:38.442.590,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:38.443.147,18f185a0,52 0e 00 00 eb 6c 00 00
2026-05-05 12:33:38.443.703,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:38.940.862,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:38.941.431,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:38.942.004,18f183a0,48 0a 00 00 00 00 00 00
2026-05-05 12:33:38.942.580,18f184a0,d2 00 2c 00 23 00 31 00
2026-05-05 12:33:38.943.145,18f185a0,52 0e 00 00 eb 6c 00 00
2026-05-05 12:33:38.943.701,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:39.440.855,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:39.441.424,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:39.441.997,18f183a0,48 0a 00 00 00 00 00 00
2026-05-05 12:33:39.442.573,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:39.443.130,18f185a0,52 0e 00 00 ec 6c 00 00
2026-05-05 12:33:39.443.691,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:39.940.850,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:39.941.418,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:39.941.990,18f183a0,48 0a 00 00 00 00 00 00
2026-05-05 12:33:39.942.567,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:39.943.124,18f185a0,52 0e 00 00 ec 6c 00 00
2026-05-05 12:33:39.943.684,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:40.440.842,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:40.441.410,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:40.441.983,18f183a0,47 0a 00 00 00 00 00 00
2026-05-05 12:33:40.442.556,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:40.443.112,18f185a0,52 0e 00 00 ed 6c 00 00
2026-05-05 12:33:40.443.677,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:40.940.834,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:40.941.403,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:40.941.975,18f183a0,47 0a 00 00 00 00 00 00
2026-05-05 12:33:40.942.548,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:40.943.104,18f185a0,52 0e 00 00 ed 6c 00 00
2026-05-05 12:33:40.943.669,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:41.440.824,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:41.441.393,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:41.441.966,18f183a0,47 0a 00 00 00 00 00 00
2026-05-05 12:33:41.442.538,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:41.443.095,18f185a0,52 0e 00 00 ee 6c 00 00
2026-05-05 12:33:41.443.652,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:41.940.818,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:41.941.387,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:41.941.959,18f183a0,47 0a 00 00 00 00 00 00
2026-05-05 12:33:41.942.532,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:41.943.089,18f185a0,52 0e 00 00 ee 6c 00 00
2026-05-05 12:33:41.943.645,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:42.440.809,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:42.441.378,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:42.441.950,18f183a0,46 0a 00 00 00 00 00 00
2026-05-05 12:33:42.442.523,18f184a0,d1 00 2c 00 22 00 31 00
2026-05-05 12:33:42.443.088,18f185a0,52 0e 00 00 ef 6c 00 00
2026-05-05 12:33:42.443.644,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:42.940.802,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:42.941.371,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:42.941.943,18f183a0,46 0a 00 00 00 00 00 00
2026-05-05 12:33:42.942.516,18f184a0,d1 00 2c 00 22 00 31 00
2026-05-05 12:33:42.943.081,18f185a0,52 0e 00 00 ef 6c 00 00
2026-05-05 12:33:42.943.637,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:43.440.796,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:43.441.365,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:43.441.937,18f183a0,46 0a 00 00 00 00 00 00
2026-05-05 12:33:43.442.510,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:43.443.066,18f185a0,52 0e 00 00 f0 6c 00 00
2026-05-05 12:33:43.443.627,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:43.940.787,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:43.941.356,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:43.941.928,18f183a0,46 0a 00 00 00 00 00 00
2026-05-05 12:33:43.942.501,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:43.943.057,18f185a0,52 0e 00 00 f0 6c 00 00
2026-05-05 12:33:43.943.618,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:44.440.778,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:44.441.347,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:44.441.919,18f183a0,46 0a 00 00 00 00 00 00
2026-05-05 12:33:44.442.492,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:44.443.049,18f185a0,52 0e 00 00 f1 6c 00 00
2026-05-05 12:33:44.443.605,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:44.940.770,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:44.941.338,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:44.941.911,18f183a0,46 0a 00 00 00 00 00 00
2026-05-05 12:33:44.942.483,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:44.943.040,18f185a0,52 0e 00 00 f1 6c 00 00
2026-05-05 12:33:44.943.597,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:45.440.765,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:45.441.333,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:45.441.906,18f183a0,46 0a 00 00 00 00 00 00
2026-05-05 12:33:45.442.479,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:45.443.035,18f185a0,52 0e 00 00 f2 6c 00 00
2026-05-05 12:33:45.443.600,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:45.940.757,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:45.941.326,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:45.941.898,18f183a0,46 0a 00 00 00 00 00 00
2026-05-05 12:33:45.942.471,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:45.943.028,18f185a0,52 0e 00 00 f2 6c 00 00
2026-05-05 12:33:45.943.592,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:46.440.747,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:46.441.316,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:46.441.889,18f183a0,46 0a 00 00 00 00 00 00
2026-05-05 12:33:46.442.461,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:46.443.018,18f185a0,52 0e 00 00 f3 6c 00 00
2026-05-05 12:33:46.443.587,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:46.940.740,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:46.941.309,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:46.941.882,18f183a0,46 0a 00 00 00 00 00 00
2026-05-05 12:33:46.942.454,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:46.943.011,18f185a0,52 0e 00 00 f3 6c 00 00
2026-05-05 12:33:46.943.580,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:47.440.732,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:47.441.301,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:47.441.873,18f183a0,45 0a 00 00 00 00 00 00
2026-05-05 12:33:47.442.446,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:47.443.002,18f185a0,52 0e 00 00 f4 6c 00 00
2026-05-05 12:33:47.443.563,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:47.940.726,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:47.941.295,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:47.941.868,18f183a0,45 0a 00 00 00 00 00 00
2026-05-05 12:33:47.942.440,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:47.942.997,18f185a0,52 0e 00 00 f4 6c 00 00
2026-05-05 12:33:47.943.558,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:48.440.719,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:48.441.287,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:48.441.860,18f183a0,45 0a 00 00 00 00 00 00
2026-05-05 12:33:48.442.433,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:48.442.989,18f185a0,52 0e 00 00 f5 6c 00 00
2026-05-05 12:33:48.443.546,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:48.940.709,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:48.941.278,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:48.941.850,18f183a0,45 0a 00 00 00 00 00 00
2026-05-05 12:33:48.942.423,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:48.942.980,18f185a0,52 0e 00 00 f5 6c 00 00
2026-05-05 12:33:48.943.536,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:49.440.704,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:49.441.273,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:49.441.845,18f183a0,45 0a 00 00 00 00 00 00
2026-05-05 12:33:49.442.418,18f184a0,d1 00 2c 00 22 00 31 00
2026-05-05 12:33:49.442.982,18f185a0,52 0e 00 00 f6 6c 00 00
2026-05-05 12:33:49.443.539,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:49.940.714,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:49.941.283,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:49.941.856,18f183a0,45 0a 00 00 00 00 00 00
2026-05-05 12:33:49.942.428,18f184a0,d1 00 2c 00 22 00 31 00
2026-05-05 12:33:49.942.993,18f185a0,52 0e 00 00 f6 6c 00 00
2026-05-05 12:33:49.943.550,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:50.440.687,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:50.441.255,18f182a0,02 00 03 00 8e 00 03 00
2026-05-05 12:33:50.441.828,18f183a0,45 0a 00 00 00 00 00 00
2026-05-05 12:33:50.442.400,18f184a0,d1 00 2c 00 22 00 31 00
2026-05-05 12:33:50.442.965,18f185a0,52 0e 00 00 f7 6c 00 00
2026-05-05 12:33:50.443.522,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:50.940.681,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:50.941.250,18f182a0,02 00 03 00 8d 00 03 00
2026-05-05 12:33:50.941.818,18f183a0,45 0a 00 00 00 00 00 00
2026-05-05 12:33:50.942.391,18f184a0,d1 00 2c 00 22 00 31 00
2026-05-05 12:33:50.942.955,18f185a0,52 0e 00 00 f7 6c 00 00
2026-05-05 12:33:50.943.512,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:51.440.673,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:51.441.242,18f182a0,02 00 03 00 8d 00 03 00
2026-05-05 12:33:51.441.810,18f183a0,45 0a 00 00 00 00 00 00
2026-05-05 12:33:51.442.383,18f184a0,d1 00 2c 00 22 00 31 00
2026-05-05 12:33:51.442.948,18f185a0,52 0e 00 00 f8 6c 00 00
2026-05-05 12:33:51.443.516,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:51.940.666,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:51.941.235,18f182a0,02 00 03 00 8d 00 03 00
2026-05-05 12:33:51.941.803,18f183a0,45 0a 00 00 00 00 00 00
2026-05-05 12:33:51.942.376,18f184a0,d1 00 2c 00 22 00 31 00
2026-05-05 12:33:51.942.941,18f185a0,52 0e 00 00 f8 6c 00 00
2026-05-05 12:33:51.943.509,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:52.440.657,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:52.441.226,18f182a0,02 00 03 00 8d 00 03 00
2026-05-05 12:33:52.441.794,18f183a0,45 0a 00 00 00 00 00 00
2026-05-05 12:33:52.442.367,18f184a0,d1 00 2c 00 22 00 31 00
2026-05-05 12:33:52.442.932,18f185a0,52 0e 00 00 f9 6c 00 00
2026-05-05 12:33:52.443.496,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:52.940.650,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:52.941.219,18f182a0,02 00 03 00 8d 00 03 00
2026-05-05 12:33:52.941.787,18f183a0,45 0a 00 00 00 00 00 00
2026-05-05 12:33:52.942.360,18f184a0,d1 00 2c 00 22 00 31 00
2026-05-05 12:33:52.942.925,18f185a0,52 0e 00 00 f9 6c 00 00
2026-05-05 12:33:52.943.489,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:53.440.640,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:53.441.208,18f182a0,02 00 03 00 8d 00 03 00
2026-05-05 12:33:53.441.777,18f183a0,45 0a 00 00 00 00 00 00
2026-05-05 12:33:53.442.350,18f184a0,d1 00 2c 00 22 00 31 00
2026-05-05 12:33:53.442.914,18f185a0,52 0e 00 00 fa 6c 00 00
2026-05-05 12:33:53.443.479,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:53.940.631,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:53.941.200,18f182a0,02 00 03 00 8d 00 03 00
2026-05-05 12:33:53.941.769,18f183a0,45 0a 00 00 00 00 00 00
2026-05-05 12:33:53.942.341,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:53.942.898,18f185a0,52 0e 00 00 fa 6c 00 00
2026-05-05 12:33:53.943.462,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:54.440.626,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:54.441.195,18f182a0,02 00 03 00 8d 00 03 00
2026-05-05 12:33:54.441.764,18f183a0,45 0a 00 00 00 00 00 00
2026-05-05 12:33:54.442.336,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:54.442.893,18f185a0,52 0e 00 00 fb 6c 00 00
2026-05-05 12:33:54.443.453,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:54.940.617,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:54.941.186,18f182a0,02 00 03 00 8d 00 03 00
2026-05-05 12:33:54.941.754,18f183a0,44 0a 00 00 00 00 00 00
2026-05-05 12:33:54.942.331,18f184a0,d1 00 2c 00 22 00 31 00
2026-05-05 12:33:54.942.896,18f185a0,52 0e 00 00 fb 6c 00 00
2026-05-05 12:33:54.943.456,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:55.440.612,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:55.441.180,18f182a0,02 00 03 00 8d 00 03 00
2026-05-05 12:33:55.441.749,18f183a0,44 0a 00 00 00 00 00 00
2026-05-05 12:33:55.442.325,18f184a0,d1 00 2c 00 22 00 31 00
2026-05-05 12:33:55.442.890,18f185a0,52 0e 00 00 fc 6c 00 00
2026-05-05 12:33:55.443.451,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:55.940.602,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:55.941.170,18f182a0,02 00 03 00 8d 00 03 00
2026-05-05 12:33:55.941.739,18f183a0,44 0a 00 00 00 00 00 00
2026-05-05 12:33:55.942.316,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:55.942.872,18f185a0,52 0e 00 00 fc 6c 00 00
2026-05-05 12:33:55.943.433,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:56.440.595,18f181a0,00 01 00 23 4f 00 00 00
2026-05-05 12:33:56.441.164,18f182a0,02 00 03 00 8d 00 03 00
2026-05-05 12:33:56.441.732,18f183a0,44 0a 00 00 00 00 00 00
2026-05-05 12:33:56.442.309,18f184a0,d2 00 2c 00 22 00 31 00
2026-05-05 12:33:56.442.866,18f185a0,52 0e 00 00 fd 6c 00 00
2026-05-05 12:33:56.443.426,18f186a0,02 01 03 01 01 00 3d 3b
2026-05-05 12:33:56.940.585,18f181a0,00 01 00 23 4f 00 00 00
