时间标识,帧ID,数据
2026-04-29 08:16:02.369.183,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:02.370.871,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:02.866.307,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:02.866.884,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:02.867.460,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:02.868.036,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:02.868.605,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:02.869.177,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:02.870.866,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:03.366.303,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:03.366.879,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:03.367.455,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:03.368.032,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:03.368.600,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:03.369.172,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:03.370.860,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:03.866.296,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:03.866.873,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:03.867.449,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:03.868.025,18f184a0,00 00 1c 00 17 00 2e 00
2026-04-29 08:16:03.868.593,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:03.869.165,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:03.870.853,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:04.366.293,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:04.366.870,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:04.367.446,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:04.368.022,18f184a0,00 00 1c 00 17 00 2e 00
2026-04-29 08:16:04.368.590,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:04.369.162,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:04.370.850,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:04.866.286,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:04.866.863,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:04.867.439,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:04.868.015,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:04.868.584,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:04.869.156,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:04.870.845,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:05.366.280,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:05.366.857,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:05.367.433,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:05.368.009,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:05.368.577,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:05.369.149,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:05.370.838,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:05.866.276,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:05.866.852,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:05.867.429,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:05.868.005,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:05.868.573,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:05.869.638,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:05.871.327,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:06.366.270,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:06.366.847,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:06.367.423,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:06.367.999,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:06.368.566,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:06.369.139,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:06.370.828,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:06.866.265,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:06.866.841,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:06.867.417,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:06.867.993,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:06.868.561,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:06.869.134,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:06.870.822,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:07.366.260,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:07.366.836,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:07.367.412,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:07.367.988,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:07.368.557,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:07.369.129,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:07.370.817,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:07.866.256,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:07.866.833,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:07.867.409,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:07.867.985,18f184a0,00 00 1c 00 17 00 2e 00
2026-04-29 08:16:07.868.554,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:07.869.126,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:07.870.814,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:08.366.249,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:08.366.825,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:08.367.402,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:08.367.978,18f184a0,00 00 1c 00 17 00 2e 00
2026-04-29 08:16:08.368.547,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:08.369.119,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:08.370.808,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:08.866.244,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:08.866.820,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:08.867.396,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:08.867.972,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:08.868.540,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:08.869.112,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:08.870.801,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:09.366.239,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:09.366.816,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:09.367.392,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:09.367.968,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:09.368.536,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:09.369.109,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:09.370.798,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:09.866.232,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:09.866.809,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:09.867.385,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:09.867.961,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:09.868.530,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:09.869.102,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:09.870.791,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:10.366.226,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:10.366.802,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:10.367.379,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:10.367.955,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:10.368.523,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:10.369.095,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:10.370.784,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:10.866.223,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:10.866.799,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:10.867.375,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:10.867.952,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:10.868.520,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:10.869.092,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:10.870.781,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:11.366.219,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:11.366.795,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:11.367.371,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:11.367.948,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:11.368.516,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:11.369.088,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:11.370.777,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:11.866.211,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:11.866.787,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:11.867.363,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:11.867.939,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:11.868.507,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:11.869.079,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:11.870.768,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:12.366.206,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:12.366.782,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:12.367.358,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:12.367.934,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:12.368.503,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:12.369.075,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:12.370.763,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:12.866.200,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:12.866.776,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:12.867.353,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:12.867.929,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:12.868.497,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:12.869.070,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:12.870.759,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:13.366.198,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:13.366.774,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:13.367.350,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:13.367.927,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:13.368.495,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:13.369.067,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:13.370.756,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:13.866.190,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:13.866.766,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:13.867.342,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:13.867.919,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:13.868.487,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:13.869.059,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:13.870.748,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:14.366.186,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:14.366.762,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:14.367.338,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:14.367.914,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:14.368.482,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:14.369.055,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:14.370.743,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:14.866.179,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:14.866.755,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:14.867.331,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:14.867.907,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:14.868.476,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:14.869.048,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:14.870.737,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:15.366.174,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:15.366.751,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:15.367.327,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:15.367.903,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:15.368.472,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:15.369.044,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:15.370.732,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:15.866.171,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:15.866.747,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:15.867.323,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:15.867.899,18f184a0,00 00 1c 00 17 00 2e 00
2026-04-29 08:16:15.868.467,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:15.869.039,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:15.870.728,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:16.366.164,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:16.366.740,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:16.367.316,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:16.367.893,18f184a0,00 00 1c 00 17 00 2e 00
2026-04-29 08:16:16.368.460,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:16.369.033,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:16.370.722,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:16.866.159,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:16.866.735,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:16.867.311,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:16.867.887,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:16.868.456,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:16.869.520,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:16.871.209,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:17.366.154,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:17.366.731,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:17.367.307,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:17.367.883,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:17.368.452,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:17.369.024,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:17.370.713,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:17.866.147,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:17.866.723,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:17.867.299,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:17.867.876,18f184a0,00 00 1c 00 17 00 2e 00
2026-04-29 08:16:17.868.444,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:17.869.016,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:17.870.705,18f189a0,00 00 00 00 00 00 1a 00
2026-04-29 08:16:18.366.141,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:18.366.718,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:18.367.294,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:18.367.870,18f184a0,00 00 1c 00 17 00 2e 00
2026-04-29 08:16:18.368.438,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:18.369.010,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:18.370.698,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:18.866.138,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:18.866.714,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:18.867.290,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:18.867.867,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:18.868.435,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:18.869.007,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:18.870.696,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:19.366.131,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:19.366.708,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:19.367.284,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:19.367.860,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:19.368.428,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:19.369.001,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:19.370.690,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:19.866.128,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:19.866.704,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:19.867.280,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:19.867.857,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:19.868.425,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:19.868.997,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:19.870.686,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:20.366.123,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:20.366.699,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:20.367.276,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:20.367.852,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:20.368.421,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:20.368.993,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:20.370.681,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:20.866.118,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:20.866.694,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:20.867.270,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:20.867.846,18f184a0,00 00 1c 00 17 00 2e 00
2026-04-29 08:16:20.868.415,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:20.868.987,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:20.870.675,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:21.366.109,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:21.366.685,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:21.367.261,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:21.367.838,18f184a0,00 00 1c 00 17 00 2e 00
2026-04-29 08:16:21.368.406,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:21.368.978,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:21.370.667,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:21.866.106,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:21.866.682,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:21.867.258,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:21.867.834,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:21.868.402,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:21.868.975,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:21.870.663,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:22.366.101,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:22.366.678,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:22.367.254,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:22.367.830,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:22.368.398,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:22.368.970,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:22.370.659,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:22.866.095,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:22.866.671,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:22.867.248,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:22.867.824,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:22.868.392,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:22.868.964,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:22.870.653,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:23.366.091,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:23.366.667,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:23.367.243,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:23.367.820,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:23.368.388,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:23.368.960,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:23.370.649,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:23.866.085,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:23.866.662,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:23.867.238,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:23.867.814,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:23.868.382,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:23.868.954,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:23.870.643,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:24.366.079,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:24.366.656,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:24.367.232,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:24.367.808,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:24.368.376,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:24.368.948,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:24.370.637,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:24.866.072,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:24.866.649,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:24.867.225,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:24.867.800,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:24.868.368,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:24.868.940,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:24.870.629,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:25.366.069,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:25.366.645,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:25.367.222,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:25.367.799,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:25.368.367,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:25.368.939,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:25.370.627,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:25.866.064,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:25.866.640,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:25.867.216,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:25.867.792,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:25.868.361,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:25.868.933,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:25.870.622,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:26.366.056,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:26.366.633,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:26.367.209,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:26.367.785,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:26.368.353,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:26.368.925,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:26.370.614,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:26.866.051,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:26.866.627,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:26.867.203,18f183a0,c4 09 00 00 00 00 00 00
2026-04-29 08:16:26.867.779,18f184a0,00 00 1d 00 17 00 2e 00
2026-04-29 08:16:26.868.347,18f185a0,36 0b 00 00 20 1c 00 00
2026-04-29 08:16:26.868.919,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:16:26.870.608,18f189a0,00 00 00 00 00 00 1b 00
2026-04-29 08:16:27.366.048,18f181a0,00 01 00 1d 57 00 00 00
2026-04-29 08:16:27.366.625,18f182a0,00 00 03 00 03 00 01 00
2026-04-29 08:16:27.367.201,18f183a0,c4 09 00 00 00 00 00 00
